"little_n" "big_n" "statistic" "mean" "median" "sd"
10 840 "simpson" 0.89504 0.9 0.00997486330221603
10 840 "shannon" 2.26863651594695 2.30258509299405 0.0669918726964952
10 840 "unique" 9.757 10 0.475580883948433
10 850 "simpson" 0.89574 0.9 0.00902961427381778
10 850 "shannon" 2.27322963234566 2.30258509299405 0.0616335321392158
10 850 "unique" 9.789 10 0.441218396798769
10 860 "simpson" 0.89496 0.9 0.0102519999757854
10 860 "shannon" 2.26799569358077 2.30258509299405 0.0693984595056261
10 860 "unique" 9.752 10 0.494712786110029
10 870 "simpson" 0.894 0.9 0.0107384968834243
10 870 "shannon" 2.26151408989086 2.30258509299405 0.0720887855100448
10 870 "unique" 9.706 10 0.511689188693512
10 880 "simpson" 0.8944 0.9 0.0113828629777208
10 880 "shannon" 2.26465024210706 2.30258509299405 0.0738739653318017
10 880 "unique" 9.73 10 0.517075784936184
10 890 "simpson" 0.89458 0.9 0.010579959146213
10 890 "shannon" 2.26562064815985 2.30258509299405 0.0705140756141785
10 890 "unique" 9.736 10 0.498550451361293
10 900 "simpson" 0.89476 0.9 0.0104619239077644
10 900 "shannon" 2.26678200846312 2.30258509299405 0.0698975481858988
10 900 "unique" 9.744 10 0.494680410678158
10 910 "simpson" 0.89438 0.9 0.0108135346918817
10 910 "shannon" 2.26432065842046 2.30258509299405 0.0716397786205491
10 910 "unique" 9.727 10 0.504703601855316
10 920 "simpson" 0.89492 0.9 0.0106539714241735
10 920 "shannon" 2.26799569358077 2.30258509299405 0.0695030087321294
10 920 "unique" 9.753 10 0.488087317218173
10 930 "simpson" 0.89476 0.9 0.0101116093993313
10 930 "shannon" 2.26643678997618 2.30258509299405 0.0690806724739463
10 930 "unique" 9.74 10 0.494615653456947
10 940 "simpson" 0.89488 0.9 0.0107843359509013
10 940 "shannon" 2.26771843470854 2.30258509299405 0.0706345749338737
10 940 "unique" 9.751 10 0.497238621032446
10 950 "simpson" 0.89454 0.9 0.0110413002092285
10 950 "shannon" 2.26551599853109 2.30258509299405 0.0730468799232819
10 950 "unique" 9.736 10 0.514362293105323
10 960 "simpson" 0.89446 0.9 0.0105934234608373
10 960 "shannon" 2.2646162622997 2.30258509299405 0.0712649880249566
10 960 "unique" 9.728 10 0.506233416787425
10 970 "simpson" 0.89408 0.9 0.0114666946015443
10 970 "shannon" 2.26234586650753 2.30258509299405 0.0749050404585237
10 970 "unique" 9.713 10 0.526220398604909
10 980 "simpson" 0.895 0.9 0.010193326439583
10 980 "shannon" 2.2685318663182 2.30258509299405 0.0676966147907111
10 980 "unique" 9.757 10 0.477681043353382
10 990 "simpson" 0.89434 0.9 0.0107181751842036
